country;ubigeo;departamento;provincia;distrito;latitud;longitud
PERÚ;90413;HUANCAVELICA;CASTROVIRREYNA;TICRAPO;-13.3825;-75.4325
PERÚ;90501;HUANCAVELICA;CHURCAMPA;CHURCAMPA;-12.7392;-74.3872
PERÚ;90502;HUANCAVELICA;CHURCAMPA;ANCO;-12.6825;-74.5872
PERÚ;90503;HUANCAVELICA;CHURCAMPA;CHINCHIHUASI;-12.5169;-74.5458
PERÚ;90504;HUANCAVELICA;CHURCAMPA;EL CARMEN;-12.7269;-74.4808
PERÚ;90505;HUANCAVELICA;CHURCAMPA;LA MERCED;-12.7881;-74.3586
PERÚ;90506;HUANCAVELICA;CHURCAMPA;LOCROJA;-12.7403;-74.4419
PERÚ;90507;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;-12.5539;-74.5319
PERÚ;90508;HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC;-12.8058;-74.39
PERÚ;90509;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;-12.5781;-74.4117
PERÚ;90510;HUANCAVELICA;CHURCAMPA;PACHAMARCA;-12.5156;-74.5267
PERÚ;90511;HUANCAVELICA;CHURCAMPA;COSME;-12.5733;-74.6583
PERÚ;90601;HUANCAVELICA;HUAYTARA;HUAYTARA;-13.6047;-75.3531
PERÚ;90602;HUANCAVELICA;HUAYTARA;AYAVI;-13.7031;-75.3511
PERÚ;90603;HUANCAVELICA;HUAYTARA;CORDOVA;-14.0408;-75.185
PERÚ;90604;HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA;-13.5342;-75.3144
PERÚ;90605;HUANCAVELICA;HUAYTARA;LARAMARCA;-13.9486;-75.0356
PERÚ;90606;HUANCAVELICA;HUAYTARA;OCOYO;-14.0081;-75.0225
PERÚ;90607;HUANCAVELICA;HUAYTARA;PILPICHACA;-13.3303;-74.9772
PERÚ;90608;HUANCAVELICA;HUAYTARA;QUERCO;-13.9794;-74.9769
PERÚ;90609;HUANCAVELICA;HUAYTARA;QUITO-ARMA;-13.5286;-75.3275
PERÚ;90610;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;-13.5025;-75.2933
PERÚ;90611;HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO;-13.7953;-75.2492
PERÚ;90612;HUANCAVELICA;HUAYTARA;SAN ISIDRO;-13.9564;-75.2381
PERÚ;90613;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;-13.8253;-75.2575
PERÚ;90614;HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA;-14.0561;-74.9764
PERÚ;90615;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;-13.7372;-75.2436
PERÚ;90616;HUANCAVELICA;HUAYTARA;TAMBO;-13.6894;-75.275
PERÚ;90701;HUANCAVELICA;TAYACAJA;PAMPAS;-12.3992;-74.8683
PERÚ;90702;HUANCAVELICA;TAYACAJA;ACOSTAMBO;-12.3656;-75.055
PERÚ;90703;HUANCAVELICA;TAYACAJA;ACRAQUIA;-12.4064;-74.9011
PERÚ;90704;HUANCAVELICA;TAYACAJA;AHUAYCHA;-12.4078;-74.8911
PERÚ;90705;HUANCAVELICA;TAYACAJA;COLCABAMBA;-12.4092;-74.6794
PERÚ;90706;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;-12.3894;-74.8592
PERÚ;90707;HUANCAVELICA;TAYACAJA;HUACHOCOLPA;-12.0483;-74.5947
PERÚ;90709;HUANCAVELICA;TAYACAJA;HUARIBAMBA;-12.2797;-74.9383
PERÚ;90710;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;-12.3292;-75.0694
PERÚ;90711;HUANCAVELICA;TAYACAJA;PAZOS;-12.2594;-75.0706
PERÚ;90713;HUANCAVELICA;TAYACAJA;QUISHUAR;-12.2436;-74.7772
PERÚ;90714;HUANCAVELICA;TAYACAJA;SALCABAMBA;-12.2017;-74.7806
PERÚ;90715;HUANCAVELICA;TAYACAJA;SALCAHUASI;-12.1042;-74.7517
PERÚ;90716;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;-12.0939;-74.8639
PERÚ;90717;HUANCAVELICA;TAYACAJA;SURCUBAMBA;-12.1164;-74.6306
PERÚ;90718;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;-12.1519;-74.5444
PERÚ;90719;HUANCAVELICA;TAYACAJA;QUICHUAS;-12.4725;-74.7675
PERÚ;90720;HUANCAVELICA;TAYACAJA;ANDAYMARCA;-12.3153;-74.6353
PERÚ;90721;HUANCAVELICA;TAYACAJA;ROBLE;-12.2167;-74.4897
PERÚ;90722;HUANCAVELICA;TAYACAJA;PICHOS;-12.2364;-74.9386
PERÚ;90723;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;-12.3142;-74.89
PERÚ;100101;HUANUCO;HUANUCO;HUANUCO;-9.93;-76.2397
PERÚ;100102;HUANUCO;HUANUCO;AMARILIS;-9.94;-76.2406
PERÚ;100103;HUANUCO;HUANUCO;CHINCHAO;-9.8017;-76.0708
PERÚ;100104;HUANUCO;HUANUCO;CHURUBAMBA;-9.8261;-76.1339
PERÚ;100105;HUANUCO;HUANUCO;MARGOS;-10.0053;-76.5233
PERÚ;100106;HUANUCO;HUANUCO;QUISQUI;-9.9047;-76.3925
PERÚ;100107;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;-9.9808;-76.2842
PERÚ;100108;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;-10.0564;-76.4856
PERÚ;100109;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;-9.8625;-76.17
PERÚ;100110;HUANUCO;HUANUCO;YARUMAYO;-10.0044;-76.4686
PERÚ;100111;HUANUCO;HUANUCO;PILLCO MARCA;-9.9608;-76.2492
PERÚ;100112;HUANUCO;HUANUCO;YACUS;-9.9861;-76.5058
PERÚ;100113;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;-9.7864;-75.9994
PERÚ;100201;HUANUCO;AMBO;AMBO;-10.1292;-76.2044
PERÚ;100202;HUANUCO;AMBO;CAYNA;-10.2725;-76.3883
PERÚ;100203;HUANUCO;AMBO;COLPAS;-10.2683;-76.4153
PERÚ;100204;HUANUCO;AMBO;CONCHAMARCA;-10.0358;-76.2169
PERÚ;100205;HUANUCO;AMBO;HUACAR;-10.1594;-76.2367
PERÚ;100206;HUANUCO;AMBO;SAN FRANCISCO;-10.3428;-76.2919
PERÚ;100207;HUANUCO;AMBO;SAN RAFAEL;-10.3378;-76.1822
PERÚ;100208;HUANUCO;AMBO;TOMAY KICHWA;-10.0775;-76.2125
PERÚ;100301;HUANUCO;DOS DE MAYO;LA UNION;-9.8378;-76.8036
PERÚ;100307;HUANUCO;DOS DE MAYO;CHUQUIS;-9.6764;-76.7053
PERÚ;100311;HUANUCO;DOS DE MAYO;MARIAS;-9.6075;-76.7067
PERÚ;100313;HUANUCO;DOS DE MAYO;PACHAS;-9.7067;-76.7711
PERÚ;100316;HUANUCO;DOS DE MAYO;QUIVILLA;-9.6;-76.7258
PERÚ;100317;HUANUCO;DOS DE MAYO;RIPAN;-9.8286;-76.8031
PERÚ;100321;HUANUCO;DOS DE MAYO;SHUNQUI;-9.7311;-76.7833
PERÚ;100322;HUANUCO;DOS DE MAYO;SILLAPATA;-9.7572;-76.7747
PERÚ;100323;HUANUCO;DOS DE MAYO;YANAS;-9.7144;-76.7503
PERÚ;100401;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;-9.0381;-76.9525
PERÚ;100402;HUANUCO;HUACAYBAMBA;CANCHABAMBA;-8.8847;-77.1231
PERÚ;100403;HUANUCO;HUACAYBAMBA;COCHABAMBA;-9.0953;-76.8364
PERÚ;100404;HUANUCO;HUACAYBAMBA;PINRA;-8.9247;-77.015
PERÚ;100501;HUANUCO;HUAMALIES;LLATA;-9.5497;-76.8186
PERÚ;100502;HUANUCO;HUAMALIES;ARANCAY;-9.1714;-76.7514
PERÚ;100503;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;-9.4231;-76.7714
PERÚ;100504;HUANUCO;HUAMALIES;JACAS GRANDE;-9.54;-76.7367
PERÚ;100505;HUANUCO;HUAMALIES;JIRCAN;-9.2469;-76.7192
PERÚ;100506;HUANUCO;HUAMALIES;MIRAFLORES;-9.4939;-76.8186
PERÚ;100507;HUANUCO;HUAMALIES;MONZON;-9.28;-76.3967
PERÚ;100508;HUANUCO;HUAMALIES;PUNCHAO;-9.4622;-76.8197
PERÚ;100509;HUANUCO;HUAMALIES;PUÑOS;-9.5006;-76.8839
PERÚ;100510;HUANUCO;HUAMALIES;SINGA;-9.3886;-76.8125
PERÚ;100511;HUANUCO;HUAMALIES;TANTAMAYO;-9.3925;-76.72
PERÚ;100601;HUANUCO;LEONCIO PRADO;RUPA-RUPA;-9.2981;-76.0006
PERÚ;100602;HUANUCO;LEONCIO PRADO;DANIEL ALOMIAS ROBLES;-9.1878;-75.9547
PERÚ;100603;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;-9.2056;-75.8358
PERÚ;100604;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;-8.9322;-76.1161
PERÚ;100605;HUANUCO;LEONCIO PRADO;LUYANDO;-9.2481;-75.9942
PERÚ;100606;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;-9.4428;-75.9711
PERÚ;100607;HUANUCO;LEONCIO PRADO;PUCAYACU;-8.7497;-76.1211
PERÚ;100608;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;-9.2797;-76.0089
PERÚ;100609;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;-9.0786;-76.0606
PERÚ;100610;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;-9.0236;-76.0667
PERÚ;100701;HUANUCO;MARAÑON;HUACRACHUCO;-8.6047;-77.1492
PERÚ;100702;HUANUCO;MARAÑON;CHOLON;-8.6558;-76.8753
PERÚ;100703;HUANUCO;MARAÑON;SAN BUENAVENTURA;-8.7678;-77.1861
PERÚ;100704;HUANUCO;MARAÑON;LA MORADA;-8.7944;-76.2497
PERÚ;100705;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;-8.6528;-76.3147
PERÚ;100801;HUANUCO;PACHITEA;PANAO;-9.8975;-75.9942
PERÚ;100802;HUANUCO;PACHITEA;CHAGLLA;-9.8447;-75.9028
PERÚ;100803;HUANUCO;PACHITEA;MOLINO;-9.9108;-76.0167
PERÚ;100804;HUANUCO;PACHITEA;UMARI;-9.8642;-76.0444
PERÚ;100901;HUANUCO;PUERTO INCA;PUERTO INCA;-9.3789;-74.9658
PERÚ;100902;HUANUCO;PUERTO INCA;CODO DEL POZUZO;-9.67;-75.4625
PERÚ;100903;HUANUCO;PUERTO INCA;HONORIA;-8.7694;-74.7092
PERÚ;100904;HUANUCO;PUERTO INCA;TOURNAVISTA;-8.9344;-74.7014
PERÚ;100905;HUANUCO;PUERTO INCA;YUYAPICHIS;-9.6283;-74.9747
PERÚ;101001;HUANUCO;LAURICOCHA;JESUS;-10.0783;-76.6314
PERÚ;101002;HUANUCO;LAURICOCHA;BAÑOS;-10.0764;-76.7356
PERÚ;101003;HUANUCO;LAURICOCHA;JIVIA;-10.0233;-76.6803
PERÚ;101004;HUANUCO;LAURICOCHA;QUEROPALCA;-10.1814;-76.8031
PERÚ;101005;HUANUCO;LAURICOCHA;RONDOS;-9.9844;-76.6883
PERÚ;101006;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;-9.9764;-76.6769
PERÚ;101007;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;-10.1425;-76.6256
PERÚ;101101;HUANUCO;YAROWILCA;CHAVINILLO;-9.8589;-76.6089
PERÚ;101102;HUANUCO;YAROWILCA;CAHUAC;-9.8528;-76.6306
PERÚ;101103;HUANUCO;YAROWILCA;CHACABAMBA;-9.9003;-76.6111
PERÚ;101104;HUANUCO;YAROWILCA;APARICIO POMARES;-9.7478;-76.6481
PERÚ;101105;HUANUCO;YAROWILCA;JACAS CHICO;-9.8864;-76.5031
PERÚ;101106;HUANUCO;YAROWILCA;OBAS;-9.7953;-76.6658
PERÚ;101107;HUANUCO;YAROWILCA;PAMPAMARCA;-9.7053;-76.7025
PERÚ;101108;HUANUCO;YAROWILCA;CHORAS;-9.9103;-76.6058
PERÚ;110101;ICA;ICA;ICA;-14.0636;-75.7292
PERÚ;110102;ICA;ICA;LA TINGUIÑA;-14.0333;-75.7106
PERÚ;110103;ICA;ICA;LOS AQUIJES;-14.0964;-75.6906
PERÚ;110104;ICA;ICA;OCUCAJE;-14.3467;-75.6722
PERÚ;110105;ICA;ICA;PACHACUTEC;-14.1519;-75.6919
PERÚ;110106;ICA;ICA;PARCONA;-14.0539;-75.6856
PERÚ;110107;ICA;ICA;PUEBLO NUEVO;-14.1272;-75.7058
PERÚ;110108;ICA;ICA;SALAS;-13.9858;-75.7722
PERÚ;110109;ICA;ICA;SAN JOSE DE LOS MOLINOS;-13.9331;-75.6708
PERÚ;110110;ICA;ICA;SAN JUAN BAUTISTA;-14.0114;-75.7353
PERÚ;110111;ICA;ICA;SANTIAGO;-14.1858;-75.7144
PERÚ;110112;ICA;ICA;SUBTANJALLA;-14.0186;-75.7581
PERÚ;110113;ICA;ICA;TATE;-14.1558;-75.7081
PERÚ;110114;ICA;ICA;YAUCA DEL ROSARIO;-14.0989;-75.4769
PERÚ;110201;ICA;CHINCHA;CHINCHA ALTA;-13.4183;-76.1325
PERÚ;110202;ICA;CHINCHA;ALTO LARAN;-13.4425;-76.0833
PERÚ;110203;ICA;CHINCHA;CHAVIN;-13.0764;-75.9131
PERÚ;110204;ICA;CHINCHA;CHINCHA BAJA;-13.4594;-76.1656
PERÚ;110205;ICA;CHINCHA;EL CARMEN;-13.4994;-76.0578
PERÚ;110206;ICA;CHINCHA;GROCIO PRADO;-13.3981;-76.1561
PERÚ;110207;ICA;CHINCHA;PUEBLO NUEVO;-13.4042;-76.1275
PERÚ;110208;ICA;CHINCHA;SAN JUAN DE YANAC;-13.2111;-75.7872
PERÚ;110209;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;-13.0492;-75.6478
PERÚ;110210;ICA;CHINCHA;SUNAMPE;-13.4275;-76.1636
PERÚ;110211;ICA;CHINCHA;TAMBO DE MORA;-13.4606;-76.1767
PERÚ;110301;ICA;NAZCA;NAZCA;-14.8269;-74.9372
PERÚ;110302;ICA;NAZCA;CHANGUILLO;-14.6647;-75.2225
PERÚ;110303;ICA;NAZCA;EL INGENIO;-14.6453;-75.0583
PERÚ;110304;ICA;NAZCA;MARCONA;-15.3619;-75.1658
PERÚ;110305;ICA;NAZCA;VISTA ALEGRE;-14.8458;-74.9439
PERÚ;110401;ICA;PALPA;PALPA;-14.5339;-75.185
PERÚ;110402;ICA;PALPA;LLIPATA;-14.5633;-75.2075
PERÚ;110403;ICA;PALPA;RIO GRANDE;-14.52;-75.2011
PERÚ;110404;ICA;PALPA;SANTA CRUZ;-14.4833;-75.2456
PERÚ;110405;ICA;PALPA;TIBILLO;-14.0939;-75.1717
PERÚ;110501;ICA;PISCO;PISCO;-13.71;-76.2017
PERÚ;110502;ICA;PISCO;HUANCANO;-13.6008;-75.6186
PERÚ;110503;ICA;PISCO;HUMAY;-13.7228;-75.8867
PERÚ;110504;ICA;PISCO;INDEPENDENCIA;-13.6939;-76.0247
PERÚ;110505;ICA;PISCO;PARACAS;-13.8389;-76.2519
PERÚ;110506;ICA;PISCO;SAN ANDRES;-13.7314;-76.2233
PERÚ;110507;ICA;PISCO;SAN CLEMENTE;-13.6803;-76.1569
PERÚ;110508;ICA;PISCO;TUPAC AMARU INCA;-13.7133;-76.1483
PERÚ;120101;JUNIN;HUANCAYO;HUANCAYO;-12.0708;-75.2089
PERÚ;120104;JUNIN;HUANCAYO;CARHUACALLANGA;-12.355;-75.2006
PERÚ;120105;JUNIN;HUANCAYO;CHACAPAMPA;-12.345;-75.2475
PERÚ;120106;JUNIN;HUANCAYO;CHICCHE;-12.2961;-75.2986
PERÚ;120107;JUNIN;HUANCAYO;CHILCA;-12.0867;-75.2083
PERÚ;120108;JUNIN;HUANCAYO;CHONGOS ALTO;-12.3117;-75.2892
PERÚ;120111;JUNIN;HUANCAYO;CHUPURO;-12.1556;-75.2456
PERÚ;120112;JUNIN;HUANCAYO;COLCA;-12.3175;-75.2222
PERÚ;120113;JUNIN;HUANCAYO;CULLHUAS;-12.2206;-75.1669
PERÚ;120114;JUNIN;HUANCAYO;EL TAMBO;-12.0503;-75.2214
PERÚ;120116;JUNIN;HUANCAYO;HUACRAPUQUIO;-12.1711;-75.2208
PERÚ;120117;JUNIN;HUANCAYO;HUALHUAS;-11.9714;-75.2508
PERÚ;120119;JUNIN;HUANCAYO;HUANCAN;-12.1067;-75.2167
PERÚ;120120;JUNIN;HUANCAYO;HUASICANCHA;-12.3322;-75.2819
PERÚ;120121;JUNIN;HUANCAYO;HUAYUCACHI;-12.1386;-75.2236
PERÚ;120122;JUNIN;HUANCAYO;INGENIO;-11.8906;-75.2664
PERÚ;120124;JUNIN;HUANCAYO;PARIAHUANCA;-11.9803;-74.8967
PERÚ;120125;JUNIN;HUANCAYO;PILCOMAYO;-12.0494;-75.2506
PERÚ;120126;JUNIN;HUANCAYO;PUCARA;-12.1725;-75.1456
PERÚ;120127;JUNIN;HUANCAYO;QUICHUAY;-11.8897;-75.2861
PERÚ;120128;JUNIN;HUANCAYO;QUILCAS;-11.9381;-75.2597
PERÚ;120129;JUNIN;HUANCAYO;SAN AGUSTIN;-11.9897;-75.2442
PERÚ;120130;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;-11.9492;-75.2822
PERÚ;120132;JUNIN;HUANCAYO;SAÑO;-11.9589;-75.2586
PERÚ;120133;JUNIN;HUANCAYO;SAPALLANGA;-12.1414;-75.1581
PERÚ;120134;JUNIN;HUANCAYO;SICAYA;-12.0147;-75.28
PERÚ;120135;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;-11.7689;-74.7953
PERÚ;120136;JUNIN;HUANCAYO;VIQUES;-12.1597;-75.2319
PERÚ;120201;JUNIN;CONCEPCION;CONCEPCION;-11.9189;-75.3125
PERÚ;120202;JUNIN;CONCEPCION;ACO;-11.9581;-75.3683
PERÚ;120203;JUNIN;CONCEPCION;ANDAMARCA;-11.7283;-74.8017
PERÚ;120204;JUNIN;CONCEPCION;CHAMBARA;-12.0272;-75.3753
PERÚ;120205;JUNIN;CONCEPCION;COCHAS;-11.66;-75.1022
PERÚ;120206;JUNIN;CONCEPCION;COMAS;-11.7178;-75.0817
PERÚ;120207;JUNIN;CONCEPCION;HEROINAS TOLEDO;-11.8356;-75.2908
PERÚ;120208;JUNIN;CONCEPCION;MANZANARES;-12.0161;-75.3458
PERÚ;120209;JUNIN;CONCEPCION;MARISCAL CASTILLA;-11.6192;-75.09
PERÚ;120210;JUNIN;CONCEPCION;MATAHUASI;-11.8939;-75.3442
PERÚ;120211;JUNIN;CONCEPCION;MITO;-11.9372;-75.3392
PERÚ;120212;JUNIN;CONCEPCION;NUEVE DE JULIO;-11.8978;-75.3181
PERÚ;120213;JUNIN;CONCEPCION;ORCOTUNA;-11.9672;-75.3075
PERÚ;120214;JUNIN;CONCEPCION;SAN JOSE DE QUERO;-12.0856;-75.5364
PERÚ;120215;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;-11.8772;-75.295
PERÚ;120301;JUNIN;CHANCHAMAYO;CHANCHAMAYO;-11.0567;-75.3275
PERÚ;120302;JUNIN;CHANCHAMAYO;PERENE;-10.9475;-75.2247
PERÚ;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;-10.9264;-74.8728
PERÚ;120304;JUNIN;CHANCHAMAYO;SAN LUIS DE SHUARO;-10.8883;-75.2872
PERÚ;120305;JUNIN;CHANCHAMAYO;SAN RAMON;-11.1206;-75.3531
PERÚ;120306;JUNIN;CHANCHAMAYO;VITOC;-11.2103;-75.3347
PERÚ;120401;JUNIN;JAUJA;JAUJA;-11.7756;-75.5006
PERÚ;120402;JUNIN;JAUJA;ACOLLA;-11.7311;-75.5467
PERÚ;120403;JUNIN;JAUJA;APATA;-11.8553;-75.3544
PERÚ;120404;JUNIN;JAUJA;ATAURA;-11.8028;-75.4389
PERÚ;120405;JUNIN;JAUJA;CANCHAYLLO;-11.8022;-75.7181
PERÚ;120406;JUNIN;JAUJA;CURICACA;-11.7853;-75.675
PERÚ;120407;JUNIN;JAUJA;EL MANTARO;-11.8222;-75.3919
PERÚ;120408;JUNIN;JAUJA;HUAMALI;-11.8072;-75.4242
PERÚ;120409;JUNIN;JAUJA;HUARIPAMPA;-11.8078;-75.4711
PERÚ;120410;JUNIN;JAUJA;HUERTAS;-11.76;-75.4697
PERÚ;120411;JUNIN;JAUJA;JANJAILLO;-11.7644;-75.6103
PERÚ;120412;JUNIN;JAUJA;JULCAN;-11.7592;-75.4353
PERÚ;120413;JUNIN;JAUJA;LEONOR ORDOÑEZ;-11.8594;-75.4175
PERÚ;120414;JUNIN;JAUJA;LLOCLLAPAMPA;-11.8175;-75.6239
PERÚ;120415;JUNIN;JAUJA;MARCO;-11.7406;-75.5611
PERÚ;120416;JUNIN;JAUJA;MASMA;-11.7853;-75.4261
PERÚ;120417;JUNIN;JAUJA;MASMA CHICCHE;-11.7861;-75.3817
PERÚ;120418;JUNIN;JAUJA;MOLINOS;-11.7378;-75.4461
PERÚ;120419;JUNIN;JAUJA;MONOBAMBA;-11.3606;-75.3267
PERÚ;120420;JUNIN;JAUJA;MUQUI;-11.8333;-75.435
PERÚ;120421;JUNIN;JAUJA;MUQUIYAUYO;-11.8139;-75.4539
PERÚ;120422;JUNIN;JAUJA;PACA;-11.7092;-75.5183
PERÚ;120423;JUNIN;JAUJA;PACCHA;-11.8536;-75.5064
PERÚ;120424;JUNIN;JAUJA;PANCAN;-11.7489;-75.4861
PERÚ;120425;JUNIN;JAUJA;PARCO;-11.8011;-75.5428
PERÚ;120426;JUNIN;JAUJA;POMACANCHA;-11.7392;-75.6233
PERÚ;120427;JUNIN;JAUJA;RICRAN;-11.5394;-75.5272
PERÚ;120428;JUNIN;JAUJA;SAN LORENZO;-11.8464;-75.3817
PERÚ;120429;JUNIN;JAUJA;SAN PEDRO DE CHUNAN;-11.7256;-75.4864
PERÚ;120430;JUNIN;JAUJA;SAUSA;-11.7936;-75.4847
PERÚ;120431;JUNIN;JAUJA;SINCOS;-11.8914;-75.3869
PERÚ;120432;JUNIN;JAUJA;TUNAN MARCA;-11.7297;-75.5706
PERÚ;120433;JUNIN;JAUJA;YAULI;-11.715;-75.4719
PERÚ;120434;JUNIN;JAUJA;YAUYOS;-11.7808;-75.4997
PERÚ;120501;JUNIN;JUNIN;JUNIN;-11.1614;-75.9983
PERÚ;120502;JUNIN;JUNIN;CARHUAMAYO;-10.9228;-76.0578
PERÚ;120503;JUNIN;JUNIN;ONDORES;-11.0836;-76.1467
PERÚ;120504;JUNIN;JUNIN;ULCUMAYO;-10.9675;-75.8781
PERÚ;120601;JUNIN;SATIPO;SATIPO;-11.2539;-74.6361
PERÚ;120602;JUNIN;SATIPO;COVIRIALI;-11.2914;-74.6275
PERÚ;120603;JUNIN;SATIPO;LLAYLLA;-11.3811;-74.5903
PERÚ;120604;JUNIN;SATIPO;MAZAMARI;-11.325;-74.5303
PERÚ;120605;JUNIN;SATIPO;PAMPA HERMOSA;-11.4042;-74.7517
PERÚ;120606;JUNIN;SATIPO;PANGOA;-11.4283;-74.4889
PERÚ;120607;JUNIN;SATIPO;RIO NEGRO;-11.2089;-74.6594
PERÚ;120608;JUNIN;SATIPO;RIO TAMBO;-11.1475;-74.3064
PERÚ;120609;JUNIN;SATIPO;VIZCATAN DEL ENE;-12.1861;-74.0272
PERÚ;120701;JUNIN;TARMA;TARMA;-11.42;-75.6881
PERÚ;120702;JUNIN;TARMA;ACOBAMBA;-11.3533;-75.6592
PERÚ;120703;JUNIN;TARMA;HUARICOLCA;-11.5119;-75.6528
PERÚ;120704;JUNIN;TARMA;HUASAHUASI;-11.265;-75.6503
PERÚ;120705;JUNIN;TARMA;LA UNION;-11.3772;-75.7519
PERÚ;120706;JUNIN;TARMA;PALCA;-11.3461;-75.5686
PERÚ;120707;JUNIN;TARMA;PALCAMAYO;-11.2958;-75.7728
PERÚ;120708;JUNIN;TARMA;SAN PEDRO DE CAJAS;-11.2492;-75.8628
PERÚ;120709;JUNIN;TARMA;TAPO;-11.3903;-75.5639
PERÚ;120801;JUNIN;YAULI;LA OROYA;-11.5219;-75.9078
PERÚ;120802;JUNIN;YAULI;CHACAPALPA;-11.7328;-75.7556
PERÚ;120803;JUNIN;YAULI;HUAY-HUAY;-11.7225;-75.905
PERÚ;120804;JUNIN;YAULI;MARCAPOMACOCHA;-11.4067;-76.3361
PERÚ;120805;JUNIN;YAULI;MOROCOCHA;-11.5872;-76.0633
PERÚ;120806;JUNIN;YAULI;PACCHA;-11.4731;-75.9606
PERÚ;120807;JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;-11.2039;-76.2856
PERÚ;120808;JUNIN;YAULI;SANTA ROSA DE SACCO;-11.5492;-75.9403
PERÚ;120809;JUNIN;YAULI;SUITUCANCHA;-11.7875;-75.9364
PERÚ;120810;JUNIN;YAULI;YAULI;-11.6658;-76.0858
PERÚ;120901;JUNIN;CHUPACA;CHUPACA;-12.0578;-75.2894
PERÚ;120902;JUNIN;CHUPACA;AHUAC;-12.0858;-75.3211
PERÚ;120903;JUNIN;CHUPACA;CHONGOS BAJO;-12.1339;-75.2681
PERÚ;120904;JUNIN;CHUPACA;HUACHAC;-12.0206;-75.3411
PERÚ;120905;JUNIN;CHUPACA;HUAMANCACA CHICO;-12.0808;-75.2422
PERÚ;120906;JUNIN;CHUPACA;SAN JUAN DE YSCOS;-12.0983;-75.2928
PERÚ;120907;JUNIN;CHUPACA;SAN JUAN DE JARPA;-12.1264;-75.4356
PERÚ;120908;JUNIN;CHUPACA;TRES DE DICIEMBRE;-12.1097;-75.2458
PERÚ;120909;JUNIN;CHUPACA;YANACANCHA;-12.2011;-75.3867
PERÚ;130101;LA LIBERTAD;TRUJILLO;TRUJILLO;-8.1;-79.0306
PERÚ;130102;LA LIBERTAD;TRUJILLO;EL PORVENIR;-8.0881;-78.9978
PERÚ;130103;LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.0828;-79.0233
PERÚ;130104;LA LIBERTAD;TRUJILLO;HUANCHACO;-8.08;-79.1217
PERÚ;130105;LA LIBERTAD;TRUJILLO;LA ESPERANZA;-8.0561;-79.0517
PERÚ;130106;LA LIBERTAD;TRUJILLO;LAREDO;-8.0897;-78.9603
PERÚ;130107;LA LIBERTAD;TRUJILLO;MOCHE;-8.1714;-79.0092
PERÚ;130108;LA LIBERTAD;TRUJILLO;POROTO;-8.0114;-78.7678
PERÚ;130109;LA LIBERTAD;TRUJILLO;SALAVERRY;-8.2244;-78.9761
PERÚ;130110;LA LIBERTAD;TRUJILLO;SIMBAL;-7.9767;-78.8133
PERÚ;130111;LA LIBERTAD;TRUJILLO;VICTOR LARCO HERRERA;-8.1364;-79.0433
PERÚ;130201;LA LIBERTAD;ASCOPE;ASCOPE;-7.7136;-79.1072
PERÚ;130202;LA LIBERTAD;ASCOPE;CHICAMA;-7.8425;-79.1442
PERÚ;130203;LA LIBERTAD;ASCOPE;CHOCOPE;-7.7914;-79.2231
PERÚ;130204;LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;-7.8764;-79.2958
PERÚ;130205;LA LIBERTAD;ASCOPE;PAIJAN;-7.7347;-79.3033
